time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz,mouth_tx,mouth_ty,mouth_tz
3.73,351.0907,472.0701,396.0025,-13.3079,8.035155,-6.674459,57.95068,-20.23458,29.87962,91.68073,56.3023,595.4364,625.6605,454.9112,490.5501,646.6381,406.3122,392.7855,356.6695,707.8839,488.8526,644.6757,396.1609
3.74,351.0763,471.9871,395.9968,-13.3543,8.070498,-6.678473,57.99623,-20.23338,29.90909,91.68201,56.24436,595.4226,625.6219,454.8288,490.5797,646.6064,406.3455,392.8128,356.614,707.8183,488.9174,644.5859,396.1926
3.75,351.0502,471.9756,395.9698,-13.34321,8.028289,-6.667016,57.96627,-20.22792,29.85653,91.67806,56.26519,595.4765,625.631,454.8856,490.608,646.5114,406.3547,392.8375,356.5776,707.768,488.9235,644.4729,396.2551
3.76,351.0316,471.9451,395.9402,-13.33494,8.049884,-6.652139,57.95702,-20.24199,29.88402,91.67312,56.23695,595.5207,625.5876,454.8585,490.6062,646.4567,406.4032,392.8673,356.5175,707.7075,488.926,644.3713,396.2812
3.77,351.0224,471.8945,395.9113,-13.38177,8.054986,-6.64603,57.9973,-20.22805,29.88807,91.67439,56.22969,595.4922,625.5346,454.772,490.49,646.1483,406.3761,392.8796,356.4758,707.6575,488.9486,644.2611,396.3261
3.78,351.0032,471.8629,395.8616,-13.41057,8.062388,-6.634565,58.02102,-20.2361,29.8933,91.66758,56.21384,595.4529,625.4979,454.7775,490.5825,646.3518,406.3249,392.8658,356.3831,707.5735,488.9066,644.1674,396.3797
3.79,351.0247,471.8689,395.8338,-13.42307,8.085054,-6.638592,58.01087,-20.22043,29.91115,91.68304,56.26073,595.4357,625.4506,454.7265,490.4809,645.9941,406.3737,392.8578,356.319,707.5149,488.8652,644.0828,396.3813
3.8,351.0068,471.8202,395.773,-13.40131,8.079299,-6.628247,57.96905,-20.20415,29.90367,91.65135,56.3042,595.4029,625.3571,454.6591,490.4365,645.946,406.3431,392.8149,356.2528,707.4418,488.8319,644.0465,396.4104
3.81,351.0327,471.8468,395.7548,-13.46875,8.081693,-6.606415,57.98971,-20.20512,29.86028,91.66508,56.28323,595.4051,625.2975,454.6545,490.6099,645.6318,406.2541,392.7536,356.1556,707.3841,488.8143,644.0079,396.4195
3.82,351.024,471.8432,395.7544,-13.41426,8.08886,-6.595762,57.90847,-20.20635,29.85507,91.64681,56.32093,595.3442,625.2246,454.6657,490.3088,645.866,406.3171,392.6928,356.0699,707.3335,488.7844,643.9801,396.3995
3.83,350.9999,471.8342,395.7097,-13.42376,8.086454,-6.589564,57.89213,-20.19098,29.83538,91.6413,56.32246,595.243,625.1333,454.5843,490.292,645.8244,406.3651,392.6337,355.9523,707.2192,488.7376,643.9405,396.3765
3.84,351.0138,471.8836,395.6817,-13.37591,8.147865,-6.60468,57.85736,-20.21478,29.87899,91.65574,56.26487,595.2165,625.0975,454.5997,490.2642,645.8935,406.3587,392.5398,355.8687,707.1047,488.671,643.9221,396.3726
3.85,351.0114,471.8916,395.6501,-13.37118,8.101616,-6.580102,57.82576,-20.20502,29.83024,91.65679,56.27215,595.1911,625.0628,454.5988,490.2682,645.8915,406.3743,392.4423,355.7677,707.0123,488.6327,643.9077,396.3846
3.86,351.0006,471.9475,395.6106,-13.38709,8.101064,-6.574687,57.81975,-20.19237,29.79915,91.64418,56.33575,595.1347,625.0456,454.6152,490.19,645.8614,406.3829,392.372,355.6656,706.8683,488.5791,643.8757,396.3583
3.87,350.9967,471.946,395.5784,-13.4385,8.126064,-6.584376,57.88942,-20.19616,29.81498,91.66695,56.32333,595.1406,625.0201,454.6687,490.2379,645.8865,406.3856,392.2432,355.5356,706.7474,488.4787,643.8526,396.3283
3.88,350.9758,471.9945,395.5669,-13.39868,8.103067,-6.574561,57.80294,-20.16957,29.7369,91.63964,56.37891,595.1444,625.0561,454.771,490.2182,645.8706,406.3483,392.134,355.4117,706.6259,488.4525,643.8238,396.3036
3.89,350.9406,472.009,395.536,-13.4041,8.10709,-6.57369,57.78762,-20.17583,29.70823,91.631,56.4263,595.076,625.0771,454.8207,490.3161,645.914,406.3596,392.0121,355.3162,706.5005,488.3502,643.7953,396.2435
3.9,350.9552,472.1324,395.52,-13.41721,8.032665,-6.556666,57.70687,-20.11448,29.58057,91.63387,56.48878,595.0585,625.1051,454.8995,490.323,645.9382,406.4088,391.866,355.2029,706.2554,488.2178,643.7973,396.2942
3.91,350.915,472.1581,395.481,-13.33752,7.990094,-6.540661,57.60919,-20.10744,29.50127,91.61338,56.53981,594.9475,625.2085,455.0059,490.3008,646.0538,406.3488,391.7238,355.0594,706.0549,488.2034,643.8013,396.2095
3.92,350.8955,472.2142,395.4697,-13.41532,7.973982,-6.526886,57.62852,-20.07335,29.43506,91.62249,56.58698,594.8404,625.3083,455.0675,490.1845,645.9793,406.3414,391.5662,354.9518,705.8564,488.1387,643.8148,396.2187
3.93,350.8723,472.268,395.4236,-13.41991,7.946371,-6.53648,57.59393,-20.04048,29.37419,91.6079,56.66547,594.8141,625.3423,455.1712,490.1457,646.0662,406.3345,391.4536,354.8168,705.6653,488.081,643.8226,396.169
3.94,350.8283,472.2939,395.3968,-13.42999,7.956149,-6.544014,57.59736,-20.04362,29.34855,91.60457,56.55528,594.7972,625.4018,455.2094,490.186,646.3478,406.3423,391.2927,354.6874,705.4532,487.9843,643.8308,396.1158
3.95,350.8036,472.3361,395.355,-13.41027,7.957315,-6.545508,57.557,-20.03399,29.29415,91.59018,56.55917,594.7651,625.4029,455.2563,490.1451,646.4359,406.307,391.149,354.5206,705.2629,487.9648,643.8683,396.1217
3.96,350.7915,472.372,395.327,-13.44283,7.940138,-6.542947,57.58285,-20.01847,29.24448,91.57295,56.58788,594.7554,625.4137,455.3305,490.1072,646.3998,406.2546,391.0131,354.4168,705.0836,487.8477,643.9042,396.0991
3.97,350.7341,472.3995,395.3068,-13.39078,7.936437,-6.552948,57.52085,-20.01457,29.25592,91.56501,56.60891,594.7128,625.3865,455.3465,490.0688,646.4804,406.2882,390.8621,354.3242,704.9582,487.7727,643.952,396.0735
3.98,350.6882,472.4311,395.2812,-13.45934,7.949074,-6.552967,57.58284,-20.00367,29.25318,91.55496,56.62092,594.7035,625.403,455.4034,490.0698,646.4948,406.2527,390.7004,354.2503,704.8304,487.6319,644.0005,396.013
3.99,350.6397,472.4654,395.2604,-13.45189,7.949197,-6.555346,57.51657,-19.98515,29.23454,91.55586,56.63135,594.7489,625.3576,455.457,490.1066,646.5735,406.2198,390.525,354.1837,704.7175,487.5051,644.0706,395.971
4,350.5966,472.5182,395.2027,-13.42333,7.904824,-6.539868,57.4432,-19.97221,29.16221,91.54988,56.64698,594.7449,625.2743,455.4547,490.0907,646.5378,406.1805,390.3519,354.1599,704.5589,487.393,644.2026,395.9388
4.01,350.5448,472.5772,395.1978,-13.46916,7.918294,-6.564086,57.46161,-19.95134,29.16789,91.56242,56.58253,594.8712,625.224,455.5678,490.1758,646.5594,406.1557,390.1611,354.1108,704.4641,487.3477,644.3589,395.9561
4.02,350.4919,472.6307,395.1637,-13.4521,7.92737,-6.564706,57.43703,-19.96317,29.16609,91.53245,56.6634,594.8485,625.1877,455.5883,490.2828,646.6294,406.1402,389.9823,354.0862,704.393,487.2796,644.5297,395.9096
4.03,350.4364,472.6763,395.1312,-13.43213,7.906369,-6.563921,57.36256,-19.96048,29.13056,91.57447,56.67289,594.8508,625.1493,455.6112,490.3183,646.6901,406.1112,389.811,354.0818,704.3252,487.1874,644.7233,395.884
4.04,350.4065,472.7218,395.0907,-13.44995,7.906569,-6.574699,57.37713,-19.96801,29.12283,91.55569,56.87433,594.7798,625.1477,455.6127,490.3611,646.7257,406.1023,389.6804,354.1091,704.2751,487.149,644.9504,395.8777
4.05,350.3275,472.7696,395.0667,-13.47009,7.913215,-6.575098,57.37096,-19.9525,29.12361,91.55301,56.66632,594.7937,625.1462,455.697,490.3521,646.7222,406.0798,389.4847,354.0889,704.1843,487.0493,645.1703,395.8199
4.06,350.2619,472.7859,395.0129,-13.49513,7.922087,-6.578043,57.37766,-19.96726,29.10284,91.57335,56.64048,594.869,625.1741,455.7812,490.3129,646.775,406.1158,389.3473,354.1071,704.1095,486.9346,645.3886,395.788
4.07,350.1987,472.8563,394.99,-13.42664,7.919469,-6.580562,57.27541,-19.97269,29.08024,91.5646,56.71103,594.8521,625.2504,455.8821,490.3985,646.8175,406.043,389.1652,354.1295,703.9818,486.7604,645.5541,395.6927
4.08,350.1135,472.9453,394.9264,-13.35359,7.887919,-6.568795,57.16203,-19.98264,29.01608,91.5723,56.95095,594.9591,625.3386,456.0439,490.4813,646.9016,406.0163,388.9557,354.0936,703.7872,486.6443,645.7512,395.6242
4.09,350.067,473.0381,394.8738,-13.39005,7.926568,-6.576545,57.20855,-20.01688,29.03421,91.56664,56.86176,595.0172,625.4304,456.1959,490.7198,646.9446,406.0079,388.7317,354.0912,703.6454,486.4886,645.971,395.5694
4.1,349.9782,473.1162,394.8518,-13.34347,7.882889,-6.574384,57.13658,-20.04544,28.96396,91.57095,57.16163,595.1368,625.4715,456.3539,490.9085,646.8671,405.7561,388.5601,354.0938,703.5293,486.4162,646.2538,395.5121
4.11,349.8728,473.1434,394.7503,-13.25642,7.87851,-6.578238,57.05817,-20.10006,28.92535,91.56996,57.10183,595.1847,625.5355,456.524,491.3114,647.1786,405.5878,388.3537,354.159,703.4321,486.2204,646.528,395.4661
4.12,349.7959,473.2176,394.6749,-13.21822,7.856306,-6.592235,57.00353,-20.12405,28.87451,91.56901,57.21726,595.3978,625.5729,456.7986,491.592,647.1496,405.3791,388.1355,354.2126,703.3752,486.113,646.8352,395.3791
4.13,349.7134,473.2745,394.6148,-13.17492,7.812136,-6.590649,56.91576,-20.14535,28.79615,91.58293,57.29116,595.6899,625.5839,457.0956,491.8554,647.0439,405.1811,387.9164,354.2511,703.2637,485.9926,647.2569,395.3911
4.14,349.6643,473.3757,394.5557,-13.21207,7.809393,-6.585432,56.92654,-20.19856,28.7422,91.56468,57.53801,595.9649,625.5026,457.288,492.2062,646.9899,405.0397,387.6312,354.2649,703.1662,485.8739,647.6817,395.427
4.15,349.587,473.4549,394.5049,-13.19394,7.813829,-6.582496,56.86825,-20.2638,28.70843,91.56838,57.6396,596.3037,625.5326,457.7339,492.5035,646.7329,404.9405,387.3486,354.2997,703.1272,485.7441,648.0462,395.2854
4.16,349.5196,473.5452,394.4342,-13.20395,7.830533,-6.591647,56.85135,-20.30724,28.69166,91.53858,58.03333,596.5847,625.4256,458.0281,492.989,646.4577,404.589,387.0249,354.3248,703.089,485.5114,648.4212,395.1852
4.17,349.4398,473.6615,394.36,-13.09056,7.810498,-6.578374,56.65904,-20.38492,28.6124,91.57497,57.98135,596.9383,625.2575,458.3472,493.4156,646.3639,404.4287,386.6753,354.3224,703.0909,485.2858,648.8809,395.016
4.18,349.3677,473.773,394.3157,-13.14394,7.833663,-6.574052,56.67137,-20.45901,28.59125,91.51159,59.22925,596.0357,625.0078,457.7651,494.2635,646.6174,404.2778,386.2942,354.3753,703.0751,485.1181,649.3588,394.9578
4.19,349.2717,473.9565,394.1762,-13.02012,7.830108,-6.568077,56.50256,-20.54992,28.54902,91.51466,59.43215,596.4456,624.7549,458.0769,494.5481,645.5597,403.8591,385.9446,354.4311,703.0951,484.8936,649.8653,394.8848
4.2,349.2416,474.1818,394.0801,-13.09593,7.806104,-6.56645,56.50266,-20.60273,28.48889,91.53501,58.79577,597.5141,624.6855,459.1721,495.536,645.4832,403.5265,385.5362,354.5183,703.0745,484.6754,650.3937,394.8663
4.21,349.2388,474.4136,394.0804,-13.22448,7.872027,-6.542917,56.58199,-20.71712,28.48347,91.48544,59.20346,597.992,624.2508,459.4544,497.1383,645.454,404.3721,385.1071,354.6008,703.1052,484.4372,650.9508,394.9334
4.22,349.1778,474.6508,393.9926,-13.23777,7.843081,-6.530034,56.486,-20.7827,28.40401,91.4915,59.34819,598.4268,623.8875,459.8562,497.8377,644.6874,403.8279,384.7104,354.5976,703.1234,484.1547,651.4847,394.7844
4.23,349.0326,474.7278,393.7661,-12.77185,7.662374,-6.51925,55.90519,-20.86615,28.19451,91.46862,59.46169,598.8661,623.4901,460.219,498.6116,644.3216,403.4166,384.2784,354.6059,703.0845,483.9783,652.064,394.7331
4.24,348.9554,474.9195,393.6636,-12.66404,7.60578,-6.507329,55.70198,-20.95171,28.10873,91.43866,59.71434,599.4219,622.9614,460.653,499.3911,644.0061,403.1566,383.8573,354.6333,703.1608,483.8043,652.7035,394.6879
4.25,348.9022,475.0638,393.583,-12.69966,7.638242,-6.494455,55.64573,-21.07225,28.09483,91.44849,59.79446,600.008,622.4291,461.0618,500.0879,643.6153,402.9127,383.3809,354.6091,703.2265,483.5463,653.2963,394.4833
4.26,348.8601,475.3809,393.6191,-12.55848,7.398582,-6.448334,55.30896,-21.09251,27.87173,91.47272,59.84715,600.4155,621.9263,461.4176,500.7499,642.8764,402.8272,382.881,354.6384,703.3583,483.3003,653.982,394.4586
4.27,348.7787,475.5396,393.5632,-12.45526,7.300969,-6.424788,55.08504,-21.17157,27.73329,91.44749,59.88306,601.1095,621.3806,461.8828,501.3502,642.0771,402.6553,382.347,354.829,703.4466,483.0426,654.656,394.2978
4.28,348.6951,475.7172,393.5079,-12.38875,7.269553,-6.411026,54.94486,-21.26373,27.66679,91.41485,59.96095,601.8067,620.8117,462.3945,502.2073,641.5201,402.6525,381.7722,354.8703,703.5019,482.8248,655.3858,394.2272
4.29,348.6125,475.9074,393.4335,-12.31305,7.221422,-6.396307,54.78461,-21.3758,27.56616,91.40062,60.12972,602.3503,620.1338,462.7775,503.3695,641.0722,402.6419,381.2591,354.8434,703.5199,482.6536,656.1941,394.0175
4.3,348.4689,476.0282,393.2479,-12.09714,7.108962,-6.406622,54.44288,-21.43566,27.41371,91.38596,60.21967,602.8429,619.6287,463.233,504.5365,640.4473,402.6254,380.8079,354.8381,703.5233,482.2564,656.8953,394.0414
4.31,348.3783,476.1892,393.1426,-12.04163,7.12681,-6.398279,54.3381,-21.59145,27.38247,91.36591,60.44146,603.3488,619.0586,463.7264,505.7836,640.0362,402.6282,380.3102,354.8387,703.5862,481.958,657.6009,393.8012
4.32,348.2614,476.334,393.0411,-12.00474,7.180634,-6.400925,54.27085,-21.77227,27.37563,91.35975,60.6022,604.1479,618.4353,464.3072,506.9804,639.3322,402.4346,379.7343,354.8851,703.6765,482.0545,658.5171,393.2544
4.33,348.1389,476.5025,392.932,-11.91438,7.180883,-6.384106,54.07966,-21.91321,27.31657,91.39819,60.73489,604.7753,617.7867,464.7409,508.3624,638.87,402.4501,379.1248,354.8574,703.7976,481.8182,659.237,393.1088
4.34,348.0186,476.666,392.8189,-11.89248,7.166548,-6.391263,53.96656,-22.0264,27.27164,91.41071,60.91053,605.3043,617.1398,465.2031,509.4324,638.1251,402.4808,378.4852,354.8962,703.8929,481.4856,660.0244,393.1144
4.35,347.9078,476.8273,392.6945,-11.81434,7.211659,-6.391313,53.81983,-22.19043,27.23213,91.39862,61.48898,605.6571,616.1294,465.1117,510.7855,637.567,402.5794,377.9343,354.8435,703.9338,481.0231,660.7928,393.2232
4.36,348.0509,477.0985,393.0711,-12.95725,7.696425,-6.385684,55.03362,-22.39923,27.53261,91.41476,61.60647,606.347,615.4961,465.8149,511.9674,636.8728,402.7114,377.3411,354.8537,703.9651,480.6312,661.5765,393.2392
4.37,347.9768,477.2981,392.9665,-12.95235,7.791994,-6.379279,54.96529,-22.5572,27.5504,91.40987,61.65708,606.8762,614.8588,466.4233,512.9637,636.1765,402.8506,376.6537,354.7815,703.9593,480.511,662.4359,392.9187
4.38,347.8584,477.4493,392.8281,-12.90554,7.802606,-6.361978,54.81643,-22.70348,27.50406,91.43383,61.63373,607.5855,614.1721,467.1237,513.9756,635.4776,403.0886,375.9691,354.7154,704.0843,480.2124,663.3776,392.8458
4.39,347.7554,477.6423,392.6851,-12.78056,7.758977,-6.353486,54.58258,-22.8498,27.39166,91.49037,61.65709,608.2493,613.5167,467.8899,515.0665,634.9719,403.4385,375.2551,354.6184,704.232,479.7567,664.13,392.9029
4.4,347.6363,477.8464,392.5187,-12.43824,7.716091,-6.345867,54.10139,-22.99132,27.30696,91.47082,61.72914,608.7737,612.9194,468.7146,515.9965,634.5296,403.7136,374.5034,354.5897,704.3809,479.3785,665.0008,392.881
4.41,347.5102,478.0612,392.3357,-12.22573,7.697556,-6.347692,53.7652,-23.12912,27.21223,91.39603,61.88581,609.2382,612.2958,469.3947,516.8971,633.7903,403.921,373.778,354.5823,704.5017,479.1924,665.9173,392.5105
4.42,347.376,478.2521,392.2032,-12.0011,7.625025,-6.324978,53.3894,-23.22954,27.03716,91.35714,62.04838,609.7329,611.7692,470.301,518.0255,632.8448,404.1598,373.0349,354.4894,704.5476,478.897,666.7792,392.3003
4.43,347.2466,478.4737,392.012,-11.84042,7.552461,-6.315704,53.07143,-23.35218,26.87939,91.38596,62.32999,610.0719,611.259,471.1106,519.0201,632.0986,404.3068,372.2217,354.2804,704.6508,478.5152,667.6909,392.1895
4.44,347.0834,478.648,391.8072,-11.67948,7.577835,-6.371968,52.85432,-23.49175,26.83724,91.37441,62.52589,610.2045,610.535,471.6911,520.1539,631.4772,404.5083,371.4212,354.2043,704.8139,478.199,668.5092,391.9548
4.45,346.9213,478.8106,391.6397,-11.5598,7.578983,-6.367107,52.63339,-23.6411,26.73711,91.35696,62.67271,610.6445,609.8932,472.478,521.2251,630.6234,404.7922,370.5539,354.2514,704.9755,477.7262,669.3538,391.9488
4.46,346.7734,478.9909,391.4745,-11.35546,7.559875,-6.373498,52.30598,-23.84205,26.68771,91.3934,62.76154,611.2544,609.2663,473.375,522.3135,629.7582,405.101,369.7306,354.1337,705.1282,477.4636,670.3247,391.5305
4.47,346.6245,479.1874,391.324,-11.24336,7.503118,-6.348643,52.08659,-23.99289,26.54211,91.3438,62.83743,612.021,608.4911,474.268,523.2909,628.9954,405.3982,368.899,354.0698,705.3207,477.0737,671.2238,391.53
4.48,346.461,479.3836,391.1561,-11.20213,7.546597,-6.401763,51.93948,-24.13676,26.56666,91.37405,62.8802,612.4438,607.7573,475.1473,524.3187,628.2921,405.7531,368.0458,354.0816,705.5867,476.5994,672.1156,391.4975
4.49,346.336,479.6534,391.0079,-11.19639,7.536345,-6.397764,51.79062,-24.28541,26.49922,91.36874,62.98647,613.0107,606.886,476.0166,525.2966,627.3137,406.1097,367.0204,354.0074,705.7722,476.4155,673.0711,390.9829
4.5,346.2366,479.8929,390.9268,-10.9833,7.467364,-6.364702,51.39396,-24.43416,26.35348,91.34888,63.12822,613.5849,606.0078,476.9604,526.4429,626.474,406.5946,366.1024,353.9477,705.9382,475.887,673.9405,390.9276
4.51,346.1023,480.1241,390.8228,-10.91521,7.439983,-6.36447,51.19535,-24.57419,26.23534,91.35295,63.26073,614.0085,605.0065,477.7243,527.5464,625.5992,407.0765,365.1878,353.8557,706.1096,475.4247,674.8133,390.788
4.52,345.933,480.332,390.7048,-10.83646,7.472123,-6.393966,51.03674,-24.75715,26.2091,91.32175,63.36183,614.391,603.986,478.5484,528.6576,624.5312,407.3312,364.1255,353.8474,706.3705,475.0174,675.7201,390.6393
4.53,345.7848,480.5412,390.6034,-10.75825,7.46016,-6.416461,50.79155,-24.86562,26.10478,91.31179,63.42227,614.9394,603.0684,479.4376,530.0037,623.3505,407.6255,363.1282,353.8037,706.7566,474.66,676.7202,390.3011
4.54,345.6446,480.7962,390.5095,-10.70432,7.376441,-6.390938,50.5341,-24.98925,25.95263,91.30541,63.56404,615.4235,601.8735,480.209,531.2118,622.4349,408.012,362.2114,353.7498,706.9797,474.1306,677.5531,390.1852
4.55,345.5169,481.0764,390.436,-10.61466,7.355185,-6.407558,50.28085,-25.11472,25.88334,91.28443,63.80371,615.7261,600.7803,481.1051,532.4282,621.2755,408.3051,361.1137,353.7691,707.2615,473.6966,678.395,390.0391
4.56,345.3897,481.3035,390.4166,-10.69054,7.376085,-6.417639,50.23978,-25.29648,25.85771,91.29838,63.91595,616.3359,599.5407,481.8326,533.7051,620.1567,408.8645,360.0195,353.8375,707.661,473.4208,679.3893,389.8126
4.57,345.2359,481.5209,390.3482,-10.67374,7.358389,-6.4189,50.10385,-25.46727,25.80769,91.2507,63.9858,616.7604,598.2893,482.5774,534.8161,618.832,409.2531,358.9302,353.7682,707.9052,472.8781,680.2552,389.4338
4.58,345.0038,481.6676,390.2447,-10.61677,7.447299,-6.474785,50.01058,-25.6336,25.88255,91.23682,64.08276,617.0968,597.1413,483.4164,536.0155,617.7693,409.6275,357.8738,353.6776,708.2077,472.2546,681.1424,389.4243
4.59,344.8506,481.9183,390.1641,-10.65797,7.467961,-6.484456,49.90124,-25.80268,25.82949,91.23886,64.20655,617.5027,595.7996,484.1302,537.1698,616.5261,410.0798,356.7727,353.7146,708.6129,471.9856,682.078,389.112
4.6,344.6815,482.1482,390.0774,-10.6351,7.457253,-6.485129,49.68438,-25.97632,25.76324,91.31207,63.96201,617.8366,594.5222,484.8291,538.147,615.2985,410.4552,355.6496,353.6638,708.972,471.6138,682.9637,388.8221
4.61,344.538,482.3973,389.995,-10.6233,7.440436,-6.48042,49.55291,-26.19496,25.73085,91.28346,64.36926,618.0526,593.2966,485.7298,539.1082,613.9642,410.8595,354.5379,353.6074,709.3511,470.967,683.7975,388.8131
4.62,344.3973,482.6703,389.9425,-10.56525,7.376651,-6.452563,49.29428,-26.35236,25.64301,91.3297,64.16952,618.3116,591.994,486.3758,540.2421,612.7438,411.3788,353.341,353.5613,709.7712,470.47,684.6997,388.5165
4.63,344.2152,482.8788,389.8407,-10.43302,7.346786,-6.452648,48.98178,-26.52922,25.56397,91.27677,64.59172,619.0268,590.6475,487.4468,541.1636,611.351,411.7864,352.1981,353.5298,710.1383,469.9826,685.565,388.3191
4.64,344.0587,483.1183,389.7346,-10.36441,7.346255,-6.449862,48.79017,-26.76686,25.53732,91.3229,64.3548,619.3636,589.2936,488.2974,542.2237,610.2213,412.1917,351.02,353.3867,710.4614,469.5698,686.4114,388.0815
4.65,343.8995,483.3441,389.6234,-10.24896,7.344633,-6.446509,48.51943,-26.94957,25.46584,91.28852,64.53702,619.7781,587.7169,489.1692,542.8632,608.5223,412.7399,349.7639,353.4371,711.0448,469.0724,687.2934,387.916
4.66,343.7103,483.5199,389.4989,-10.13633,7.376295,-6.463702,48.26146,-27.14436,25.47275,91.27383,64.61775,620.2469,586.1479,489.9261,544.2375,607.035,413.091,348.4955,353.2629,711.4488,468.7309,688.2377,387.7391
4.67,343.5546,483.7503,389.3709,-9.988688,7.380171,-6.486445,47.92215,-27.27956,25.43051,91.24174,64.71139,620.5395,584.6541,490.9348,545.1839,605.4182,413.4909,347.2292,353.2271,711.8145,468.0698,689.0376,387.4929
4.68,343.4014,483.9851,389.2858,-9.872918,7.347136,-6.460044,47.58901,-27.47722,25.33346,91.20531,64.91723,620.9261,583.0071,491.8481,546.3967,603.6849,413.9308,345.8312,353.0734,712.2804,467.6335,689.9024,387.184
4.69,343.2892,484.3001,389.2036,-9.763643,7.33273,-6.415223,47.19427,-27.6844,25.2205,91.28998,65.1476,621.1467,581.3036,492.5096,547.6242,601.89,414.4375,344.6022,352.9211,712.5312,467.0688,690.8103,387.1364
4.7,343.5362,484.8096,389.2515,-9.179204,6.747283,-5.832095,45.93732,-28.03474,24.20647,91.21021,65.27364,621.3411,579.6549,493.3743,548.818,600.1456,414.9413,343.1703,352.7729,713.0502,466.5247,691.62,386.9067
